employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,break_required,illegal_breaks,violations
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,4.383333333,3.633333333,0.0,0.5333333333,0.0,1,Y,OK,0
8450,2024,8.016666667,4.25,3.766666667,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.0,4.3,3.7,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,7.983333333,4.316666667,3.666666667,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.033333333,4.283333333,3.75,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.0,4.283333333,3.716666667,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.083333333,4.283333333,3.8,0.0,0.5166666668,0.0,1,Y,OK,0
8450,2024,8.0,4.366666667,3.633333333,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.05,4.316666667,3.733333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.066666667,4.366666667,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,5.0,3.016666667,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.05,4.366666667,3.683333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,4.35,3.666666667,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.266666667,3.733333333,0.0,0.5166666668,0.0,1,Y,OK,0
8450,2024,8.016666667,4.316666667,3.7,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.016666667,4.333333333,3.683333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.066666667,4.316666667,3.75,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.133333333,4.433333333,3.7,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.216666667,4.6,3.616666667,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,4.283333333,3.733333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,4.283333333,3.733333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.15,4.366666667,3.783333333,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.366666667,4.416666667,3.95,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.016666667,4.383333333,3.633333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.033333333,4.35,3.683333333,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.033333333,4.333333333,3.7,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.033333333,4.383333333,3.65,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.4,3.6,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.033333333,4.35,3.683333333,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.0,4.316666667,3.683333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.4,3.6,0.0,0.5166666668,0.0,1,Y,OK,0
8450,2024,8.05,4.266666667,3.783333333,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.283333333,3.716666667,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,7.983333333,4.633333333,3.35,0.0,0.5166666666,0.0,1,Y,OK,0
8450,2024,8.05,4.316666667,3.733333333,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.9,4.5,4.4,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,9.166666667,4.5,4.666666667,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.5,5.0,3.5,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,9.0,5.0,4.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,9.0,5.0,4.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.333333333,5.0,3.333333333,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,4.5,3.5,0.0,0.5000000001,0.0,1,Y,OK,0
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
8450,2024,8.0,5.0,3.0,0.0,0.4999999999,0.0,1,Y,VIOLATION,1
