employee_id,year,total_time,time_period_1,time_period_2,time_period_3,break_1,break_2,num_breaks,close_break,break_required,illegal_breaks_max,illegal_breaks_min,violations_max,violations_min,pay_rate,expected_pay,true_pay_max,true_pay_min,violation_loss_max,violation_loss_min,Unnamed: 21,Unnamed: 22,Unnamed: 23
8450,2024,8.0,4.5,3.5,0.0,30,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,30,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,30,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,30,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,29,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,29,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,4.5,3.5,0.0,34,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,32,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,32,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,28,0,1,1,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,29,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,31,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,31,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,30,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,28,0,1,1,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,31,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
8450,2024,8.0,5.0,3.0,0.0,31,0,1,0,Y,OK,OK,0,0,19.0,152.0,152.0,152.0,0.0,0.0,,,
